#Table: J/PASP/110/863/m0v.dat.gz (cdsarc.u-strasbg.fr)
---------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fd
 4995.0| 0.656593| 0.000000| 0.000000| 0.656593| 0.000000
 5000.0| 0.652628| 0.000000| 0.000000| 0.652628| 0.000000
 5005.0| 0.633719| 0.000000| 0.000000| 0.633719| 0.000000
 5010.0| 0.619121| 0.000000| 0.000000| 0.619121| 0.000000
 5015.0| 0.627277| 0.000000| 0.000000| 0.627277| 0.000000
 5020.0| 0.643433| 0.000000| 0.000000| 0.643433| 0.000000
 5025.0| 0.649317| 0.000000| 0.000000| 0.649317| 0.000000
 5030.0| 0.645778| 0.000000| 0.000000| 0.645778| 0.000000
 5035.0| 0.638567| 0.000000| 0.000000| 0.638567| 0.000000
 5040.0| 0.633909| 0.000000| 0.000000| 0.633909| 0.000000
 5045.0| 0.635593| 0.000000| 0.000000| 0.635593| 0.000000
 5050.0| 0.637168| 0.000000| 0.000000| 0.637168| 0.000000
 5055.0| 0.631733| 0.000000| 0.000000| 0.631733| 0.000000
 5060.0| 0.620799| 0.000000| 0.000000| 0.620799| 0.000000
 5065.0| 0.607845| 0.000000| 0.000000| 0.607845| 0.000000
 5070.0| 0.595804| 0.000000| 0.000000| 0.595804| 0.000000
 5075.0| 0.587235| 0.000000| 0.000000| 0.587235| 0.000000
 5080.0| 0.583739| 0.000000| 0.000000| 0.583739| 0.000000
 5085.0| 0.585377| 0.000000| 0.000000| 0.585377| 0.000000
 5090.0| 0.587013| 0.000000| 0.000000| 0.587013| 0.000000
 5095.0| 0.583665| 0.000000| 0.000000| 0.583665| 0.000000
 5100.0| 0.576176| 0.000000| 0.000000| 0.576176| 0.000000
 5105.0| 0.567252| 0.000000| 0.000000| 0.567252| 0.000000
 5110.0| 0.561223| 0.000000| 0.000000| 0.561223| 0.000000
 5115.0| 0.560634| 0.000000| 0.000000| 0.560634| 0.000000
 5120.0| 0.559253| 0.000000| 0.000000| 0.559253| 0.000000
 5125.0| 0.553171| 0.000000| 0.000000| 0.553171| 0.000000
 5130.0| 0.556527| 0.000000| 0.000000| 0.556527| 0.000000
 5135.0| 0.579443| 0.000000| 0.000000| 0.579443| 0.000000
 5140.0| 0.597914| 0.000000| 0.000000| 0.597914| 0.000000
 5145.0| 0.589929| 0.000000| 0.000000| 0.589929| 0.000000
 5150.0| 0.575589| 0.000000| 0.000000| 0.575589| 0.000000
 5155.0| 0.575330| 0.000000| 0.000000| 0.575330| 0.000000
 5160.0| 0.568811| 0.000000| 0.000000| 0.568811| 0.000000
 5165.0| 0.535650| 0.000000| 0.000000| 0.535650| 0.000000
 5170.0| 0.496056| 0.000000| 0.000000| 0.496056| 0.000000
 5175.0| 0.476449| 0.000000| 0.000000| 0.476449| 0.000000
 5180.0| 0.487480| 0.000000| 0.000000| 0.487480| 0.000000
 5185.0| 0.528086| 0.000000| 0.000000| 0.528086| 0.000000
 5190.0| 0.566108| 0.000000| 0.000000| 0.566108| 0.000000
 5195.0| 0.572665| 0.000000| 0.000000| 0.572665| 0.000000
 5200.0| 0.563080| 0.000000| 0.000000| 0.563080| 0.000000
 5205.0| 0.562744| 0.000000| 0.000000| 0.562744| 0.000000
 5210.0| 0.593110| 0.000000| 0.000000| 0.593110| 0.000000
 5215.0| 0.662088| 0.000000| 0.000000| 0.662088| 0.000000
 5220.0| 0.727358| 0.000000| 0.000000| 0.727358| 0.000000
 5225.0| 0.750291| 0.000000| 0.000000| 0.750291| 0.000000
 5230.0| 0.757261| 0.000000| 0.000000| 0.757261| 0.000000
 5235.0| 0.779934| 0.000000| 0.000000| 0.779934| 0.000000
 5240.0| 0.806149| 0.000000| 0.000000| 0.806149| 0.000000
 5245.0| 0.815623| 0.000000| 0.000000| 0.815623| 0.000000
 5250.0| 0.799419| 0.000000| 0.000000| 0.799419| 0.000000
 5255.0| 0.756754| 0.000000| 0.000000| 0.756754| 0.000000
 5260.0| 0.708104| 0.000000| 0.000000| 0.708104| 0.000000
 5265.0| 0.678152| 0.000000| 0.000000| 0.678152| 0.000000
 5270.0| 0.687145| 0.000000| 0.000000| 0.687145| 0.000000
 5275.0| 0.742162| 0.000000| 0.000000| 0.742162| 0.000000
 5280.0| 0.802049| 0.000000| 0.000000| 0.802049| 0.000000
 5285.0| 0.826463| 0.000000| 0.000000| 0.826463| 0.000000
 5290.0| 0.826533| 0.000000| 0.000000| 0.826533| 0.000000
 5295.0| 0.824571| 0.000000| 0.000000| 0.824571| 0.000000
 5300.0| 0.836146| 0.000000| 0.000000| 0.836146| 0.000000
 5305.0| 0.866586| 0.000000| 0.000000| 0.866586| 0.000000
 5310.0| 0.886999| 0.000000| 0.000000| 0.886999| 0.000000
 5315.0| 0.871069| 0.000000| 0.000000| 0.871069| 0.000000
 5320.0| 0.837003| 0.000000| 0.000000| 0.837003| 0.000000
 5325.0| 0.809702| 0.000000| 0.000000| 0.809702| 0.000000
 5330.0| 0.796309| 0.000000| 0.000000| 0.796309| 0.000000
 5335.0| 0.798302| 0.000000| 0.000000| 0.798302| 0.000000
 5340.0| 0.812239| 0.000000| 0.000000| 0.812239| 0.000000
 5345.0| 0.834043| 0.000000| 0.000000| 0.834043| 0.000000
 5350.0| 0.861998| 0.000000| 0.000000| 0.861998| 0.000000
 5355.0| 0.892557| 0.000000| 0.000000| 0.892557| 0.000000
 5360.0| 0.912483| 0.000000| 0.000000| 0.912483| 0.000000
 5365.0| 0.912316| 0.000000| 0.000000| 0.912316| 0.000000
 5370.0| 0.907388| 0.000000| 0.000000| 0.907388| 0.000000
 5375.0| 0.913752| 0.000000| 0.000000| 0.913752| 0.000000
 5380.0| 0.925538| 0.000000| 0.000000| 0.925538| 0.000000
 5385.0| 0.931536| 0.000000| 0.000000| 0.931536| 0.000000
 5390.0| 0.921114| 0.000000| 0.000000| 0.921114| 0.000000
 5395.0| 0.890305| 0.000000| 0.000000| 0.890305| 0.000000
 5400.0| 0.861239| 0.000000| 0.000000| 0.861239| 0.000000
 5405.0| 0.857674| 0.000000| 0.000000| 0.857674| 0.000000
 5410.0| 0.883773| 0.000000| 0.000000| 0.883773| 0.000000
 5415.0| 0.932377| 0.000000| 0.000000| 0.932377| 0.000000
 5420.0| 0.970628| 0.000000| 0.000000| 0.970628| 0.000000
 5425.0| 0.970337| 0.000000| 0.000000| 0.970337| 0.000000
 5430.0| 0.947692| 0.000000| 0.000000| 0.947692| 0.000000
 5435.0| 0.926810| 0.000000| 0.000000| 0.926810| 0.000000
 5440.0| 0.919168| 0.000000| 0.000000| 0.919168| 0.000000
 5445.0| 0.928700| 0.000000| 0.000000| 0.928700| 0.000000
 5450.0| 0.941817| 0.000000| 0.000000| 0.941817| 0.000000
 5455.0| 0.945398| 0.000000| 0.000000| 0.945398| 0.000000
 5460.0| 0.945722| 0.000000| 0.000000| 0.945722| 0.000000
 5465.0| 0.950676| 0.000000| 0.000000| 0.950676| 0.000000
 5470.0| 0.955181| 0.000000| 0.000000| 0.955181| 0.000000
 5475.0| 0.954693| 0.000000| 0.000000| 0.954693| 0.000000
 5480.0| 0.959764| 0.000000| 0.000000| 0.959764| 0.000000
 5485.0| 0.979093| 0.000000| 0.000000| 0.979093| 0.000000
 5490.0| 0.998846| 0.000000| 0.000000| 0.998846| 0.000000
 5495.0| 1.002907| 0.000000| 0.000000| 1.002907| 0.000000
 5500.0| 0.988545| 0.000000| 0.000000| 0.988545| 0.000000
 5505.0| 0.960492| 0.000000| 0.000000| 0.960492| 0.000000
 5510.0| 0.939938| 0.000000| 0.000000| 0.939938| 0.000000
 5515.0| 0.945861| 0.000000| 0.000000| 0.945861| 0.000000
 5520.0| 0.971930| 0.000000| 0.000000| 0.971930| 0.000000
 5525.0| 1.004734| 0.000000| 0.000000| 1.004734| 0.000000
 5530.0| 1.027825| 0.000000| 0.000000| 1.027825| 0.000000
 5535.0| 1.031064| 0.000000| 0.000000| 1.031064| 0.000000
 5540.0| 1.032574| 0.000000| 0.000000| 1.032574| 0.000000
 5545.0| 1.049436| 0.000000| 0.000000| 1.049436| 0.000000
 5550.0| 1.066303| 0.000000| 0.000000| 1.066303| 0.000000
 5555.0| 1.065235| 0.000000| 0.000000| 1.065235| 0.000000
 5560.0| 1.050344| 0.000000| 0.000000| 1.050344| 0.000000
 5565.0| 1.031044| 0.000000| 0.000000| 1.031044| 0.000000
 5570.0| 1.015904| 0.000000| 0.000000| 1.015904| 0.000000
 5575.0| 1.009947| 0.000000| 0.000000| 1.009947| 0.000000
 5580.0| 1.004857| 0.000000| 0.000000| 1.004857| 0.000000
 5585.0| 0.990807| 0.000000| 0.000000| 0.990807| 0.000000
 5590.0| 0.965275| 0.000000| 0.000000| 0.965275| 0.000000
 5595.0| 0.933573| 0.000000| 0.000000| 0.933573| 0.000000
 5600.0| 0.925049| 0.000000| 0.000000| 0.925049| 0.000000
 5605.0| 0.960947| 0.000000| 0.000000| 0.960947| 0.000000
 5610.0| 1.006050| 0.000000| 0.000000| 1.006050| 0.000000
 5615.0| 1.022573| 0.000000| 0.000000| 1.022573| 0.000000
 5620.0| 1.018907| 0.000000| 0.000000| 1.018907| 0.000000
 5625.0| 1.013348| 0.000000| 0.000000| 1.013348| 0.000000
 5630.0| 1.017642| 0.000000| 0.000000| 1.017642| 0.000000
 5635.0| 1.037483| 0.000000| 0.000000| 1.037483| 0.000000
 5640.0| 1.060902| 0.000000| 0.000000| 1.060902| 0.000000
 5645.0| 1.075044| 0.000000| 0.000000| 1.075044| 0.000000
 5650.0| 1.081186| 0.000000| 0.000000| 1.081186| 0.000000
 5655.0| 1.082586| 0.000000| 0.000000| 1.082586| 0.000000
 5660.0| 1.076303| 0.000000| 0.000000| 1.076303| 0.000000
 5665.0| 1.062279| 0.000000| 0.000000| 1.062279| 0.000000
 5670.0| 1.058200| 0.000000| 0.000000| 1.058200| 0.000000
 5675.0| 1.077547| 0.000000| 0.000000| 1.077547| 0.000000
 5680.0| 1.099220| 0.000000| 0.000000| 1.099220| 0.000000
 5685.0| 1.101118| 0.000000| 0.000000| 1.101118| 0.000000
 5690.0| 1.091701| 0.000000| 0.000000| 1.091701| 0.000000
 5695.0| 1.082974| 0.000000| 0.000000| 1.082974| 0.000000
 5700.0| 1.070545| 0.000000| 0.000000| 1.070545| 0.000000
 5705.0| 1.051252| 0.000000| 0.000000| 1.051252| 0.000000
 5710.0| 1.043253| 0.000000| 0.000000| 1.043253| 0.000000
 5715.0| 1.061290| 0.000000| 0.000000| 1.061290| 0.000000
 5720.0| 1.085126| 0.000000| 0.000000| 1.085126| 0.000000
 5725.0| 1.094176| 0.000000| 0.000000| 1.094176| 0.000000
 5730.0| 1.101461| 0.000000| 0.000000| 1.101461| 0.000000
 5735.0| 1.121973| 0.000000| 0.000000| 1.121973| 0.000000
 5740.0| 1.144997| 0.000000| 0.000000| 1.144997| 0.000000
 5745.0| 1.157066| 0.000000| 0.000000| 1.157066| 0.000000
 5750.0| 1.159396| 0.000000| 0.000000| 1.159396| 0.000000
 5755.0| 1.156875| 0.000000| 0.000000| 1.156875| 0.000000
 5760.0| 1.154391| 0.000000| 0.000000| 1.154391| 0.000000
 5765.0| 1.155681| 0.000000| 0.000000| 1.155681| 0.000000
 5770.0| 1.159888| 0.000000| 0.000000| 1.159888| 0.000000
 5775.0| 1.165001| 0.000000| 0.000000| 1.165001| 0.000000
 5780.0| 1.169012| 0.000000| 0.000000| 1.169012| 0.000000
 5785.0| 1.170651| 0.000000| 0.000000| 1.170651| 0.000000
 5790.0| 1.171605| 0.000000| 0.000000| 1.171605| 0.000000
 5795.0| 1.174299| 0.000000| 0.000000| 1.174299| 0.000000
 5800.0| 1.181160| 0.000000| 0.000000| 1.181160| 0.000000
 5805.0| 1.169206| 0.029676| 0.000000| 1.193433| 1.144979
 5810.0| 1.169814| 0.046326| 0.000000| 1.207641| 1.131987
 5815.0| 1.170044| 0.060112| 0.000000| 1.219127| 1.120961
 5820.0| 1.171402| 0.063476| 0.000000| 1.223232| 1.119573
 5825.0| 1.177955| 0.047739| 0.000000| 1.216934| 1.138976
 5830.0| 1.176301| 0.033628| 0.000000| 1.203759| 1.148842
 5835.0| 1.166156| 0.027816| 0.000000| 1.188865| 1.143448
 5840.0| 1.162596| 0.018149| 0.000000| 1.177413| 1.147779
 5845.0| 1.154597| 0.021748| 0.000000| 1.172347| 1.136847
 5850.0| 1.142753| 0.030619| 0.000000| 1.167752| 1.117755
 5855.0| 1.110822| 0.054715| 0.000000| 1.155496| 1.066147
 5860.0| 1.078338| 0.060149| 0.000000| 1.127449| 1.029227
 5865.0| 1.059795| 0.022917| 0.000000| 1.078505| 1.041086
 5870.0| 1.026792| 0.013624| 0.000000| 1.015668| 1.037917
 5875.0| 0.984982| 0.044112| 0.000000| 0.948965| 1.020999
 5880.0| 0.914936| 0.032468| 0.000000| 0.888426| 0.941447
 5885.0| 0.797623| 0.055251| 0.000000| 0.842735| 0.752510
 5890.0| 0.681722| 0.163471| 0.000000| 0.815196| 0.548248
 5895.0| 0.672328| 0.165880| 0.000000| 0.807769| 0.536888
 5900.0| 0.794067| 0.034717| 0.000000| 0.822414| 0.765720
 5905.0| 0.896830| 0.046129| 0.000000| 0.859167| 0.934494
 5910.0| 0.953621| 0.052970| 0.000000| 0.910371| 0.996870
 5915.0| 0.991752| 0.030992| 0.000000| 0.966448| 1.017055
 5920.0| 1.025991| 0.010007| 0.000000| 1.017817| 1.034165
 5925.0| 1.049392| 0.009245| 0.000000| 1.056948| 1.041835
 5930.0| 1.069681| 0.018154| 0.000000| 1.084504| 1.054857
 5935.0| 1.092921| 0.012587| 0.000000| 1.103198| 1.082644
 5940.0| 1.108557| 0.008789| 0.000000| 1.115742| 1.101372
 5945.0| 1.110901| 0.016809| 0.000000| 1.124627| 1.097176
 5950.0| 1.109621| 0.026724| 0.000000| 1.131444| 1.087798
 5955.0| 1.104340| 0.040692| 0.000000| 1.137562| 1.071118
 5960.0| 1.114741| 0.036263| 0.000000| 1.144352| 1.085130
 5965.0| 1.125003| 0.033906| 0.000000| 1.152686| 1.097321
 5970.0| 1.128016| 0.040944| 0.000000| 1.161448| 1.094584
 5975.0| 1.133099| 0.044002| 0.000000| 1.169027| 1.097170
 5980.0| 1.134339| 0.048340| 0.000000| 1.173811| 1.094867
 5985.0| 1.139427| 0.043178| 0.000000| 1.174680| 1.104174
 5990.0| 1.152913| 0.023966| 0.000000| 1.172477| 1.133349
 5995.0| 1.157175| 0.013903| 0.000000| 1.168534| 1.145815
 6000.0| 1.145626| 0.022729| 0.000000| 1.164186| 1.127066
 6005.0| 1.142742| 0.022005| 0.000000| 1.160708| 1.124776
 6010.0| 1.138721| 0.025006| 0.000000| 1.159142| 1.118301
 6015.0| 1.132834| 0.033845| 0.000000| 1.160470| 1.105198
 6020.0| 1.140323| 0.031051| 0.000000| 1.165676| 1.114970
 6025.0| 1.169678| 0.006884| 0.000000| 1.175282| 1.164074
 6030.0| 1.191548| 0.004415| 0.000000| 1.187959| 1.195137
 6035.0| 1.210160| 0.010096| 0.000000| 1.201917| 1.218403
 6040.0| 1.192258| 0.028307| 0.000000| 1.215366| 1.169150
 6045.0| 1.222665| 0.004949| 0.000000| 1.226706| 1.218624
 6050.0| 1.220301| 0.018129| 0.000000| 1.235097| 1.205506
 6055.0| 1.215229| 0.030207| 0.000000| 1.239893| 1.190565
 6060.0| 1.212118| 0.034693| 0.000000| 1.240446| 1.183790
 6065.0| 1.202180| 0.042004| 0.000000| 1.236476| 1.167884
 6070.0| 1.215541| 0.016702| 0.000000| 1.229173| 1.201909
 6075.0| 1.215971| 0.005057| 0.000000| 1.220097| 1.211846
 6080.0| 1.197975| 0.015720| 0.000000| 1.210806| 1.185144
 6085.0| 1.191782| 0.012930| 0.000000| 1.202336| 1.181229
 6090.0| 1.190023| 0.004395| 0.000000| 1.193619| 1.186427
 6095.0| 1.186892| 0.004690| 0.000000| 1.183065| 1.190719
 6100.0| 1.158536| 0.012916| 0.000000| 1.169083| 1.147989
 6105.0| 1.127460| 0.029110| 0.000000| 1.151231| 1.103688
 6110.0| 1.159987| 0.032238| 0.000000| 1.133665| 1.186309
 6115.0| 1.173707| 0.063711| 0.000000| 1.121689| 1.225726
 6120.0| 1.094108| 0.032453| 0.000000| 1.120607| 1.067609
 6125.0| 1.099304| 0.041630| 0.000000| 1.133295| 1.065313
 6130.0| 1.173303| 0.024978| 0.000000| 1.152905| 1.193700
 6135.0| 1.159829| 0.012658| 0.000000| 1.170160| 1.149498
 6140.0| 1.167942| 0.009587| 0.000000| 1.175782| 1.160102
 6145.0| 1.180223| 0.020638| 0.000000| 1.163378| 1.197068
 6150.0| 1.156382| 0.022404| 0.000000| 1.138093| 1.174671
 6155.0| 1.118093| 0.012415| 0.000000| 1.107954| 1.128233
 6160.0| 1.018068| 0.077062| 0.000000| 1.080990| 0.955146
 6165.0| 0.974637| 0.109029| 0.000000| 1.063658| 0.885615
 6170.0| 1.020031| 0.044205| 0.000000| 1.056122| 0.983939
 6175.0| 1.059517| 0.003136| 0.000000| 1.056976| 1.062059
 6180.0| 1.086972| 0.027142| 0.000000| 1.064811| 1.109134
 6185.0| 1.085240| 0.009177| 0.000000| 1.077742| 1.092738
 6190.0| 1.051765| 0.049238| 0.000000| 1.091966| 1.011564
 6195.0| 1.065973| 0.045593| 0.000000| 1.103201| 1.028745
 6200.0| 1.076733| 0.037270| 0.000000| 1.107165| 1.046302
 6205.0| 1.091089| 0.012050| 0.000000| 1.100926| 1.081251
 6210.0| 1.069991| 0.020781| 0.000000| 1.086954| 1.053028
 6215.0| 1.024397| 0.054708| 0.000000| 1.069066| 0.979728
 6220.0| 1.008608| 0.052019| 0.000000| 1.051082| 0.966133
 6225.0| 0.997047| 0.047988| 0.000000| 1.036229| 0.957865
 6230.0| 0.983830| 0.050869| 0.000000| 1.025364| 0.942296
 6235.0| 0.993527| 0.030897| 0.000000| 1.018754| 0.968299
 6240.0| 0.988817| 0.034108| 0.000000| 1.016664| 0.960969
 6245.0| 0.988167| 0.037922| 0.000000| 1.019130| 0.957203
 6250.0| 1.005205| 0.024570| 0.000000| 1.025264| 0.985146
 6255.0| 1.002120| 0.038979| 0.000000| 1.033947| 0.970292
 6260.0| 1.007535| 0.044736| 0.000000| 1.044060| 0.971010
 6265.0| 1.038217| 0.020129| 0.000000| 1.054649| 1.021785
 6270.0| 1.051361| 0.017192| 0.000000| 1.065407| 1.037315
 6275.0| 1.052770| 0.028686| 0.000000| 1.076192| 1.029349
 6280.0| 1.060392| 0.032417| 0.000000| 1.086863| 1.033921
 6285.0| 1.084386| 0.015822| 0.000000| 1.097298| 1.071474
 6290.0| 1.098931| 0.010435| 0.000000| 1.107464| 1.090397
 6295.0| 1.090760| 0.032566| 0.000000| 1.117349| 1.064171
 6300.0| 1.096297| 0.037530| 0.000000| 1.126940| 1.065655
 6305.0| 1.116550| 0.024092| 0.000000| 1.136218| 1.096883
 6310.0| 1.136273| 0.010847| 0.000000| 1.145138| 1.127407
 6315.0| 1.143610| 0.012299| 0.000000| 1.153649| 1.133572
 6320.0| 1.148332| 0.016372| 0.000000| 1.161699| 1.134964
 6325.0| 1.170454| 0.001465| 0.000000| 1.169226| 1.171682
 6330.0| 1.172793| 0.004056| 0.000000| 1.176123| 1.169463
 6335.0| 1.174108| 0.009989| 0.000000| 1.182272| 1.165944
 6340.0| 1.185007| 0.003107| 0.000000| 1.187557| 1.182457
 6345.0| 1.190697| 0.001337| 0.000000| 1.191748| 1.189646
 6350.0| 1.205474| 0.013852| 0.000000| 1.194163| 1.216786
 6355.0| 1.191440| 0.003193| 0.000000| 1.194010| 1.188871
 6360.0| 1.164416| 0.031942| 0.000000| 1.190495| 1.138337
 6365.0| 1.161938| 0.026180| 0.000000| 1.183318| 1.140558
 6370.0| 1.168036| 0.007481| 0.000000| 1.174150| 1.161921
 6375.0| 1.158288| 0.008415| 0.000000| 1.165156| 1.151420
 6380.0| 1.126661| 0.038993| 0.000000| 1.158498| 1.094824
 6385.0| 1.120376| 0.043619| 0.000000| 1.155993| 1.084759
 6390.0| 1.128793| 0.035839| 0.000000| 1.158057| 1.099529
 6395.0| 1.150631| 0.017301| 0.000000| 1.164759| 1.136503
 6400.0| 1.166540| 0.011795| 0.000000| 1.176167| 1.156912
 6405.0| 1.198003| 0.007505| 0.000000| 1.191880| 1.204126
 6410.0| 1.211190| 0.001938| 0.000000| 1.209614| 1.212765
 6415.0| 1.226618| 0.000598| 0.000000| 1.226615| 1.226622
 6420.0| 1.222579| 0.021491| 0.000000| 1.240129| 1.205029
 6425.0| 1.242990| 0.006413| 0.000000| 1.248216| 1.237763
 6430.0| 1.245812| 0.007797| 0.000000| 1.252183| 1.239442
 6435.0| 1.234631| 0.023913| 0.000000| 1.254150| 1.215111
 6440.0| 1.229946| 0.032204| 0.000000| 1.256240| 1.203653
 6445.0| 1.264832| 0.005875| 0.000000| 1.260042| 1.269623
 6450.0| 1.254410| 0.013006| 0.000000| 1.265028| 1.243792
 6455.0| 1.273597| 0.004229| 0.000000| 1.270141| 1.277054
 6460.0| 1.272027| 0.002837| 0.000000| 1.274323| 1.269731
 6465.0| 1.249808| 0.033059| 0.000000| 1.276798| 1.222818
 6470.0| 1.286186| 0.010131| 0.000000| 1.277923| 1.294449
 6475.0| 1.296581| 0.022352| 0.000000| 1.278334| 1.314829
 6480.0| 1.303956| 0.030970| 0.000000| 1.278668| 1.329244
 6485.0| 1.297050| 0.021316| 0.000000| 1.279644| 1.314456
 6490.0| 1.286005| 0.004554| 0.000000| 1.282292| 1.289718
 6495.0| 1.241146| 0.057046| 0.000000| 1.287726| 1.194565
 6500.0| 1.277308| 0.024185| 0.000000| 1.297058| 1.257559
 6505.0| 1.327224| 0.020054| 0.000000| 1.310848| 1.343599
 6510.0| 1.355039| 0.033782| 0.000000| 1.327459| 1.382618
 6515.0| 1.363254| 0.022721| 0.000000| 1.344703| 1.381805
 6520.0| 1.380092| 0.024129| 0.000000| 1.360392| 1.399792
 6525.0| 1.389901| 0.021092| 0.000000| 1.372678| 1.407125
 6530.0| 1.394140| 0.016008| 0.000000| 1.381075| 1.407205
 6535.0| 1.401585| 0.019775| 0.000000| 1.385440| 1.417730
 6540.0| 1.410257| 0.030169| 0.000000| 1.385626| 1.434889
 6545.0| 1.393860| 0.014806| 0.000000| 1.381769| 1.405951
 6550.0| 1.380081| 0.006040| 0.000000| 1.375123| 1.385038
 6555.0| 1.367259| 0.000000| 0.000000| 1.367220| 1.367297
 6560.0| 1.353697| 0.007238| 0.000000| 1.359595| 1.347798
 6565.0| 1.331865| 0.026667| 0.000000| 1.353638| 1.310092
 6570.0| 1.348175| 0.002466| 0.000000| 1.350172| 1.346179
 6575.0| 1.349647| 0.000423| 0.000000| 1.349875| 1.349418
 6580.0| 1.374630| 0.025967| 0.000000| 1.353428| 1.395832
 6585.0| 1.381846| 0.025589| 0.000000| 1.360954| 1.402738
 6590.0| 1.381227| 0.013325| 0.000000| 1.370354| 1.392101
 6595.0| 1.367719| 0.013780| 0.000000| 1.378972| 1.356465
 6600.0| 1.390258| 0.007469| 0.000000| 1.384154| 1.396363
 6605.0| 1.390025| 0.007300| 0.000000| 1.384063| 1.395987
 6610.0| 1.378398| 0.002156| 0.000000| 1.380144| 1.376652
 6615.0| 1.381949| 0.008930| 0.000000| 1.374661| 1.389238
 6620.0| 1.369669| 0.000000| 0.000000| 1.369879| 1.369459
 6625.0| 1.363435| 0.004913| 0.000000| 1.367420| 1.359451
 6630.0| 1.358800| 0.009226| 0.000000| 1.366337| 1.351263
 6635.0| 1.354835| 0.012494| 0.000000| 1.365041| 1.344629
 6640.0| 1.354794| 0.008779| 0.000000| 1.361944| 1.347643
 6645.0| 1.348303| 0.009245| 0.000000| 1.355861| 1.340744
 6650.0| 1.337987| 0.011299| 0.000000| 1.347225| 1.328750
 6655.0| 1.318681| 0.022272| 0.000000| 1.336871| 1.300491
 6660.0| 1.313483| 0.014891| 0.000000| 1.325637| 1.301328
 6665.0| 1.302453| 0.014483| 0.000000| 1.314277| 1.290628
 6670.0| 1.312106| 0.010872| 0.000000| 1.303220| 1.320992
 6675.0| 1.297273| 0.005448| 0.000000| 1.292812| 1.301734
 6680.0| 1.271783| 0.014234| 0.000000| 1.283400| 1.260167
 6685.0| 1.269789| 0.006659| 0.000000| 1.275237| 1.264340
 6690.0| 1.269669| 0.001794| 0.000000| 1.268209| 1.271129
 6695.0| 1.265979| 0.004765| 0.000000| 1.262108| 1.269850
 6700.0| 1.267612| 0.013332| 0.000000| 1.256726| 1.278497
 6705.0| 1.266066| 0.017379| 0.000000| 1.251878| 1.280254
 6710.0| 1.259108| 0.014240| 0.000000| 1.247471| 1.270744
 6715.0| 1.228048| 0.018849| 0.000000| 1.243437| 1.212659
 6720.0| 1.207147| 0.039877| 0.000000| 1.239707| 1.174586
 6725.0| 1.227416| 0.010764| 0.000000| 1.236211| 1.218621
 6730.0| 1.229399| 0.004250| 0.000000| 1.232873| 1.225926
 6735.0| 1.231193| 0.001891| 0.000000| 1.229617| 1.232768
 6740.0| 1.227972| 0.001938| 0.000000| 1.226368| 1.229577
 6745.0| 1.215365| 0.009474| 0.000000| 1.223094| 1.207637
 6750.0| 1.202145| 0.021805| 0.000000| 1.219949| 1.184341
 6755.0| 1.207198| 0.012168| 0.000000| 1.217132| 1.197265
 6760.0| 1.217517| 0.003275| 0.000000| 1.214842| 1.220192
 6765.0| 1.211484| 0.002028| 0.000000| 1.213149| 1.209818
 6770.0| 1.211663| 0.000423| 0.000000| 1.211609| 1.211717
 6775.0| 1.220582| 0.013385| 0.000000| 1.209646| 1.231518
 6780.0| 1.206095| 0.000598| 0.000000| 1.206687| 1.205503
 6785.0| 1.184685| 0.021744| 0.000000| 1.202438| 1.166933
 6790.0| 1.183848| 0.016999| 0.000000| 1.197724| 1.169973
 6795.0| 1.181442| 0.014950| 0.000000| 1.193651| 1.169233
 6800.0| 1.185754| 0.006818| 0.000000| 1.191326| 1.180182
 6805.0| 1.184884| 0.008276| 0.000000| 1.191634| 1.178133
 6810.0| 1.184813| 0.011968| 0.000000| 1.194584| 1.175043
 6815.0| 1.183888| 0.019680| 0.000000| 1.199962| 1.167813
 6820.0| 1.183914| 0.028962| 0.000000| 1.207557| 1.160271
 6825.0| 1.194042| 0.027861| 0.000000| 1.216792| 1.171293
 6830.0| 1.198859| 0.032793| 0.000000| 1.225638| 1.172079
 6835.0| 1.182522| 0.009624| 0.000000| 1.190389| 1.174655
 6840.0| 1.188028| 0.009661| 0.000000| 1.195921| 1.180136
 6845.0| 1.193686| 0.009881| 0.000000| 1.201756| 1.185616
 6850.0| 1.199445| 0.010228| 0.000000| 1.207792| 1.191097
 6855.0| 1.205257| 0.010631| 0.000000| 1.213936| 1.196578
 6860.0| 1.211096| 0.011067| 0.000000| 1.220133| 1.202058
 6865.0| 1.216939| 0.011503| 0.000000| 1.226338| 1.207539
 6870.0| 1.222763| 0.011945| 0.000000| 1.232506| 1.213020
 6875.0| 1.228547| 0.012299| 0.000000| 1.238593| 1.218501
 6880.0| 1.234267| 0.012594| 0.000000| 1.244553| 1.223981
 6885.0| 1.239902| 0.012784| 0.000000| 1.250342| 1.229462
 6890.0| 1.245429| 0.012840| 0.000000| 1.255916| 1.234943
 6895.0| 1.250826| 0.012728| 0.000000| 1.261228| 1.240424
 6900.0| 1.256069| 0.012458| 0.000000| 1.266234| 1.245904
 6905.0| 1.261150| 0.011953| 0.000000| 1.270915| 1.251385
 6910.0| 1.266109| 0.011323| 0.000000| 1.275352| 1.256866
 6915.0| 1.271000| 0.010597| 0.000000| 1.279653| 1.262346
 6920.0| 1.275876| 0.009854| 0.000000| 1.283924| 1.267827
